# median
0.00028592	0.00040265
0.000571839	0
0.000857759	0
0.00114368	0
0.0014296	0
0.00171552	0.00040265
0.00200144	0
0.00228736	0
0.00257328	0.00040265
0.0028592	0
0.00314512	-0.00040265
0.00343103	0
0.00371695	0
0.00400287	0.00040265
0.00428879	-0.00040265
0.00457471	0
0.00486063	-0.00040265
0.00514655	0
0.00543247	0
0.00571839	-0.00040265
0.00600431	-0.00040265
0.00629023	-0.00040265
0.00657615	-0.00040265
0.00686207	-0.00040265
0.00714799	-0.00040265
0.00743391	-0.00040265
0.00771983	-0.00040265
0.00800575	-0.000805335
0.00829167	-0.00120799
0.00857759	-0.000805335
0.00886351	-0.00040265
0.00914943	0
0.00943535	-0.000805335
0.00972127	-0.00040265
0.0100072	-0.00040265
0.0102931	-0.00040265
0.010579	-0.00040265
0.0108649	-0.00120799
0.0111509	-0.000805335
0.0114368	-0.00120799
0.0117227	-0.000805335
0.0120086	-0.000805335
0.0122945	-0.000805335
0.0125805	-0.000805335
0.0128664	-0.00120799
0.0131523	-0.00120799
0.0134382	-0.000805335
0.0137241	-0.00120799
0.0140101	-0.000805335
0.014296	-0.00161067
0.0145819	-0.00120799
0.0148678	-0.00201332
0.0151537	-0.00161067
0.0154397	-0.00120799
0.0157256	-0.00120799
0.0160115	-0.00161067
0.0162974	-0.000805335
0.0165833	-0.00120799
0.0168693	-0.000805335
0.0171552	-0.00120799
0.0174411	-0.00040265
0.017727	-0.000805335
0.0180129	-0.000805335
0.0182989	-0.00040265
0.0185848	-0.000805335
0.0188707	-0.00040265
0.0191566	0
0.0194425	0
0.0197285	-0.00040265
0.0200144	-0.00040265
0.0203003	-0.00040265
0.0205862	-0.00040265
0.0208721	-0.00040265
0.021158	-0.00040265
0.021444	-0.000805335
0.0217299	-0.000805335
0.0220158	-0.000805335
0.0223017	-0.000805335
0.0225876	-0.000805335
0.0228736	-0.000805335
0.0231595	-0.000805335
0.0234454	-0.000805335
0.0237313	-0.000805335
0.0240172	-0.00040265
0.0243032	-0.00120799
0.0245891	-0.000805335
0.024875	-0.000805335
0.0251609	-0.000805335
0.0254468	-0.000805335
0.0257328	-0.000805335
0.0260187	-0.000805335
0.0263046	-0.000805335
0.0265905	-0.00120799
0.0268764	-0.000805335
0.0271624	-0.00120799
0.0274483	-0.000805335
0.0277342	-0.00120799
0.0280201	-0.000805335
