# median
0.00028592	0.000804689
0.000571839	0.000804689
0.000857759	0.000402345
0.00114368	0.000804689
0.0014296	0.000804689
0.00171552	0.000804689
0.00200144	0.000804689
0.00228736	0.000804689
0.00257328	0
0.0028592	0.000804689
0.00314512	0.000402345
0.00343103	0.000804689
0.00371695	0.000804689
0.00400287	0.000804689
0.00428879	0.000402345
0.00457471	0.000804689
0.00486063	0.000804689
0.00514655	0.00120703
0.00543247	0.000402345
0.00571839	0.000402345
0.00600431	0
0.00629023	0
0.00657615	0.000804689
0.00686207	0.000402345
0.00714799	0.000402345
0.00743391	0
0.00771983	0
0.00800575	-0.000402345
0.00829167	0
0.00857759	0.000402345
0.00886351	-0.000402345
0.00914943	-0.000804689
0.00943535	-0.000402345
0.00972127	-0.000402345
0.0100072	-0.000402345
0.0102931	-0.00120703
0.010579	-0.000804689
0.0108649	-0.000402345
0.0111509	-0.000804689
0.0114368	-0.000804689
0.0117227	-0.000804689
0.0120086	-0.00120703
0.0122945	-0.00120703
0.0125805	-0.000804689
0.0128664	-0.00120703
0.0131523	-0.000804689
0.0134382	-0.000804689
0.0137241	-0.00120703
0.0140101	-0.000804689
0.014296	-0.00120703
0.0145819	-0.000804689
0.0148678	-0.000804689
0.0151537	-0.000402345
0.0154397	-0.000804689
0.0157256	-0.000402345
0.0160115	-0.000804689
0.0162974	-0.000402345
0.0165833	-0.000402345
0.0168693	-0.000402345
0.0171552	-0.000402345
0.0174411	0
0.017727	0
0.0180129	0
0.0182989	-0.000402345
0.0185848	0.000402345
0.0188707	0
0.0191566	0
0.0194425	0
0.0197285	0.000402345
0.0200144	0
0.0203003	0
0.0205862	0
0.0208721	-0.000804689
0.021158	0
0.021444	-0.000402345
0.0217299	-0.000402345
0.0220158	-0.000402345
0.0223017	-0.000402345
0.0225876	-0.000402345
0.0228736	0
0.0231595	-0.000804689
0.0234454	-0.000402345
0.0237313	-0.000804689
0.0240172	-0.000402345
0.0243032	-0.000804689
0.0245891	-0.000402345
0.024875	-0.00120703
0.0251609	-0.000804689
0.0254468	-0.000804689
0.0257328	-0.000804689
0.0260187	-0.000804689
0.0263046	-0.000402345
0.0265905	-0.000804689
0.0268764	-0.000804689
0.0271624	-0.000402345
0.0274483	0
0.0277342	-0.000402345
0.0280201	0
0.028306	0
0.028592	0
0.0288779	0
0.0291638	0
0.0294497	0
0.0297356	0
0.0300216	-0.000402345
0.0303075	0
0.0305934	0
0.0308793	0
0.0311652	-0.000402345
0.0314512	-0.000402345
0.0317371	0
0.032023	-0.000402345
0.0323089	0
0.0325948	0
0.0328808	-0.000402345
0.0331667	0
0.0334526	0.000402345
0.0337385	0
0.0340244	0.000402345
0.0343103	0.000402345
0.0345963	0
0.0348822	0.000402345
0.0351681	0.000804689
0.035454	0.000804689
0.0357399	0.000402345
0.0360259	0.000402345
0.0363118	0.000402345
0.0365977	0.000402345
0.0368836	0.000402345
0.0371695	0.000402345
0.0374555	0.000402345
0.0377414	0.000402345
0.0380273	0
0.0383132	0.000402345
0.0385991	0.000402345
0.0388851	0.000402345
0.039171	0.000402345
0.0394569	0.000402345
0.0397428	0.000402345
0.0400287	0.000402345
0.0403147	0.000804689
0.0406006	0.000402345
0.0408865	0.000402345
0.0411724	0.000402345
0.0414583	0.000402345
0.0417443	0.000402345
0.0420302	0.000402345
0.0423161	0.000402345
0.042602	0.000402345
0.0428879	0.000402345
0.0431739	0
0.0434598	0
0.0437457	0
0.0440316	0
0.0443175	0
0.0446035	0.000402345
0.0448894	0
0.0451753	0
0.0454612	0
0.0457471	0
0.0460331	0.000402345
0.046319	0.000402345
0.0466049	0.000402345
0.0468908	0
0.0471767	0.000402345
0.0474626	0
0.0477486	0.000402345
0.0480345	0.000402345
0.0483204	0.000804689
0.0486063	0.00120703
0.0488922	0.000804689
0.0491782	0.000804689
0.0494641	0.000804689
0.04975	0.000402345
0.0500359	0.000804689
0.0503218	0.000402345
0.0506078	0.000804689
0.0508937	0.000402345
0.0511796	0.000804689
0.0514655	0.000804689
0.0517514	0.000402345
0.0520374	0.000402345
0.0523233	0.000402345
0.0526092	0.000402345
0.0528951	0
0.053181	0.000402345
0.053467	0
0.0537529	0
0.0540388	0
0.0543247	0
0.0546106	0
0.0548966	0
0.0551825	0.000402345
0.0554684	-0.000402345
0.0557543	0
0.0560402	0.000402345
0.0563262	0.000402345
0.0566121	0.000402345
0.056898	0
0.0571839	0
0.0574698	0.000402345
0.0577558	-0.000402345
0.0580417	0
0.0583276	-0.000402345
0.0586135	-0.000402345
0.0588994	-0.000402345
0.0591854	0
0.0594713	0
0.0597572	0.000402345
0.0600431	0.000804689
0.060329	0.000402345
0.0606149	0.000402345
0.0609009	0.000804689
0.0611868	0.000804689
